id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass
Auto_1496,808.53,2135.95,808.48,2135.95,143.32746,43.57448,09h33m18.59s,+43d34m28.1s,96.0,854.000,1232.861,188.852,6.53,-7.727,0.166,15.969,0.201,1.1095
Auto_1497,66.04,1852.86,66.02,1852.86,142.91808,43.50987,09h31m40.34s,+43d30m35.5s,108.0,854.000,1101.472,188.257,5.85,-7.605,0.186,16.091,0.217,1.1095
Auto_1498,4551.45,2664.41,4551.55,2664.39,145.16099,44.17438,09h40m38.64s,+44d10m27.8s,66.0,853.000,940.595,189.666,4.96,-7.434,0.219,16.263,0.246,1.1095
Auto_1499,4738.77,2516.48,4738.84,2516.60,145.20442,44.26056,09h40m49.06s,+44d15m38.0s,58.0,853.000,985.797,189.804,5.19,-7.484,0.209,16.212,0.237,1.1095
Auto_1500,4037.96,850.86,4038.08,850.82,144.40907,44.65987,09h37m38.18s,+44d39m35.5s,81.0,850.000,1040.148,188.130,5.53,-7.543,0.196,16.154,0.226,1.1095
Auto_1501,4737.76,1045.43,4737.81,1045.39,144.78490,44.73963,09h39m08.38s,+44d44m22.7s,73.0,849.000,1104.364,188.985,5.84,-7.608,0.186,16.089,0.217,1.1095
Auto_1502,1396.89,1774.88,1396.88,1774.87,143.48432,43.81359,09h33m56.24s,+43d48m48.9s,99.0,849.000,1024.294,188.266,5.44,-7.526,0.200,16.170,0.229,1.1095
Auto_1503,44.76,1596.50,44.76,1596.46,142.83419,43.58746,09h31m20.21s,+43d35m14.9s,97.0,848.000,1155.931,189.518,6.10,-7.657,0.178,16.039,0.210,1.1095
Auto_1504,3284.81,3119.96,3284.85,3120.10,144.71634,43.76821,09h38m51.92s,+43d46m05.5s,67.0,848.000,1051.874,188.583,5.58,-7.555,0.195,16.142,0.225,1.1095
Auto_1505,4439.84,4099.23,4439.97,4099.39,145.51110,43.68333,09h42m02.66s,+43d41m00.0s,65.0,847.000,965.751,189.991,5.08,-7.462,0.214,16.234,0.241,1.1095
Auto_1506,4860.00,4107.48,4860.13,4107.64,145.70302,43.76501,09h42m48.73s,+43d45m54.0s,74.0,844.000,1053.117,190.016,5.54,-7.556,0.196,16.140,0.226,1.1095
Auto_1507,1747.28,160.94,1747.27,160.94,143.17089,44.40612,09h32m41.01s,+44d24m22.0s,108.0,844.000,1135.787,187.267,6.07,-7.638,0.179,16.058,0.211,1.1095
Auto_1508,6214.11,1177.20,6214.24,1177.11,145.49958,44.99367,09h41m59.90s,+44d59m37.2s,66.0,844.000,1014.706,189.692,5.35,-7.516,0.203,16.181,0.232,1.1095
Auto_1509,4637.02,3207.98,4637.12,3208.08,145.35249,44.01416,09h41m24.60s,+44d00m51.0s,56.0,842.000,899.712,189.331,4.75,-7.385,0.228,16.311,0.255,1.1095
Auto_1510,4748.34,2608.89,4748.60,2608.85,145.23484,44.23233,09h40m56.36s,+44d13m56.4s,69.0,842.000,1003.289,189.224,5.30,-7.504,0.205,16.193,0.234,1.1095
Auto_1511,1756.67,2408.39,1756.71,2408.49,143.82760,43.68409,09h35m18.62s,+43d41m02.7s,77.0,839.000,1092.499,188.461,5.80,-7.596,0.187,16.100,0.218,1.1095
Auto_1512,3925.70,912.00,3925.86,911.90,144.37555,44.61701,09h37m30.13s,+44d37m01.2s,79.0,838.000,1106.982,189.220,5.85,-7.610,0.186,16.086,0.217,1.1095
Auto_1513,1180.93,1770.85,1180.94,1770.84,143.38700,43.76977,09h33m32.88s,+43d46m11.2s,102.0,838.000,1161.746,187.987,6.18,-7.663,0.176,16.034,0.209,1.1095
Auto_1514,2072.77,1671.15,2072.80,1671.15,143.75659,43.98796,09h35m01.58s,+43d59m16.6s,84.0,837.000,1138.520,188.511,6.04,-7.641,0.180,16.056,0.212,1.1095
Auto_1515,6045.28,2218.71,6045.57,2218.74,145.71652,44.61995,09h42m51.97s,+44d37m11.8s,64.0,834.000,892.264,189.674,4.70,-7.376,0.231,16.320,0.257,1.1095
Auto_1516,5647.01,1449.14,5646.97,1449.20,145.31676,44.79178,09h41m16.02s,+44d47m30.4s,73.0,833.000,939.202,189.588,4.95,-7.432,0.219,16.265,0.246,1.1095
Auto_1517,6122.33,1380.28,6122.42,1380.26,145.51514,44.90920,09h42m03.63s,+44d54m33.1s,74.0,830.000,949.506,189.196,5.02,-7.444,0.216,16.253,0.244,1.1095
Auto_1518,5102.26,3502.30,5102.61,3502.40,145.64540,44.01149,09h42m34.90s,+44d00m41.4s,70.0,829.000,1024.867,189.063,5.42,-7.527,0.200,16.170,0.230,1.1095
Auto_1519,465.79,4145.05,465.77,4145.11,143.75217,42.85802,09h35m00.52s,+42d51m28.9s,102.0,827.000,1130.912,189.710,5.96,-7.634,0.182,16.063,0.214,1.1095
Auto_1520,178.84,505.53,178.73,505.51,142.57449,43.96452,09h30m17.88s,+43d57m52.3s,102.0,827.000,1052.634,187.772,5.61,-7.556,0.194,16.141,0.224,1.1095
Auto_1521,6213.07,343.31,6213.24,343.27,145.26072,45.26462,09h41m02.57s,+45d15m52.6s,73.0,825.000,909.243,189.572,4.80,-7.397,0.226,16.300,0.253,1.1095
Auto_1522,1483.22,3186.71,1483.29,3186.75,143.92869,43.37612,09h35m42.89s,+43d22m34.0s,78.0,824.000,1129.628,187.810,6.01,-7.632,0.181,16.064,0.213,1.1095
Auto_1523,5137.30,3244.18,5137.39,3244.27,145.58956,44.10296,09h42m21.49s,+44d06m10.7s,64.0,824.000,907.095,189.291,4.79,-7.394,0.227,16.302,0.253,1.1095
Auto_1524,1453.26,2362.23,1453.32,2362.25,143.67902,43.63597,09h34m42.97s,+43d38m09.5s,92.0,824.000,1203.751,188.612,6.38,-7.701,0.170,15.995,0.204,1.1095
Auto_1525,489.78,577.53,489.81,577.45,142.73277,44.00733,09h30m55.86s,+44d00m26.4s,91.0,822.000,1081.388,187.939,5.75,-7.585,0.189,16.111,0.220,1.1095
Auto_1526,1730.47,2633.53,1730.53,2633.57,143.88054,43.60592,09h35m31.33s,+43d36m21.3s,78.0,817.000,1199.548,187.670,6.39,-7.698,0.170,15.999,0.204,1.1095
Auto_1527,5839.80,336.16,5839.97,336.31,145.08675,45.19236,09h40m20.82s,+45d11m32.5s,62.0,817.000,876.160,189.496,4.62,-7.356,0.235,16.340,0.260,1.1095
Auto_1528,1798.10,2991.54,1798.03,2991.58,144.01315,43.50422,09h36m03.16s,+43d30m15.2s,78.0,817.000,1095.720,187.623,5.84,-7.599,0.186,16.097,0.217,1.1095
Auto_1529,5819.11,2052.21,5819.31,2052.23,145.56630,44.62933,09h42m15.91s,+44d37m45.6s,62.0,816.000,932.395,189.161,4.93,-7.424,0.220,16.272,0.247,1.1095
Auto_1530,3349.23,4156.83,3349.32,4156.93,145.03631,43.44410,09h40m08.71s,+43d26m38.8s,68.0,816.000,1113.333,188.923,5.89,-7.617,0.184,16.080,0.216,1.1095
Auto_1531,135.12,3970.07,135.08,3970.07,143.55765,42.84601,09h34m13.84s,+42d50m45.6s,88.0,816.000,1079.852,188.446,5.73,-7.583,0.189,16.113,0.220,1.1095
