ra_deg,dec_deg,b_inst,v_inst,b_cat,v_cat,color_inst,color_cat,diff_b,diff_v
143.98373,43.29167,-8.992389999999999,-9.841899999999999,15.03309356596094,14.424636623849366,0.8495100000000004,0.6084569421115731,24.02548356596094,24.266536623849365
143.41516,44.16121,-9.004389999999999,-9.7899,15.062551473979736,14.48574832993518,0.7855100000000004,0.5768031440445558,24.066941473979735,24.27564832993518
143.72912,43.48087,-8.956389999999999,-9.8799,15.08359033794947,14.405341362855099,0.9235100000000003,0.6782489750943714,24.03998033794947,24.285241362855096
144.65206,44.07699,-9.00039,-9.7679,15.045898299766602,14.472258461200683,0.7675099999999997,0.5736398385659189,24.0462882997666,24.240158461200682
144.98402,44.47823,-9.10339,-9.9449,14.96305039816309,14.29539051518237,0.8415100000000013,0.6676598829807183,24.06644039816309,24.240290515182373
144.28249,43.73149,-9.008389999999999,-10.1009,15.01123420021875,14.152258475909912,1.0925100000000008,0.8589757243088378,24.01962420021875,24.253158475909913
143.80164,44.07092,-9.036389999999999,-9.8629,15.016063068470219,14.398100656469238,0.8265100000000007,0.6179624120009812,24.052453068470218,24.261000656469236
144.38425,44.6144,-9.04239,-9.9689,15.065569584473632,14.301382863708008,0.9265100000000004,0.7641867207656237,24.107959584473633,24.270282863708008
143.78965,43.21617,-8.98639,-9.854899999999999,15.082837252914805,14.41940984568005,0.8685099999999988,0.6634274072347548,24.069227252914807,24.27430984568005
143.7463,44.72898,-9.06339,-10.1869,15.020036150152343,14.085169272335937,1.1235099999999996,0.9348668778164058,24.08342615015234,24.272069272335937
144.10985,43.25058,-8.985389999999999,-9.9259,15.156533825101564,14.346597276597167,0.9405100000000015,0.8099365485043961,24.141923825101564,24.272497276597168
144.21277,44.04306,-9.005389999999998,-9.5899,15.126127368509769,14.632472799509763,0.5845100000000016,0.4936545690000056,24.13151736850977,24.222372799509763
144.756,43.64223,-9.052389999999999,-9.8139,15.078429744173832,14.432988603865233,0.7615100000000012,0.6454411403085984,24.13081974417383,24.246888603865234
145.03939,43.88923,-8.972389999999999,-9.8769,15.028855266088867,14.374951906445313,0.9045100000000001,0.6539033596435537,24.001245266088866,24.25185190644531
142.90116,44.04152,-8.92339,-9.7889,15.007945601934814,14.485907242062378,0.8655100000000004,0.5220383598724361,23.931335601934812,24.27480724206238
144.03825,44.12446,-8.883389999999999,-9.7189,15.114511100589356,14.52821645364209,0.8355100000000011,0.5862946469472661,23.997901100589353,24.24711645364209
144.53282,43.4934,-8.96139,-9.7909,15.165467803613284,14.479805526904297,0.8295100000000009,0.685662276708987,24.126857803613284,24.270705526904297
145.17152,43.63265,-8.98139,-9.6309,15.101808468243165,14.626007779885986,0.6495100000000011,0.4758006883571788,24.083198468243165,24.256907779885985
145.48222,43.81937,-8.989389999999998,-9.8829,15.08788707976685,14.365116953585813,0.8935100000000009,0.722770126181036,24.077277079766848,24.24801695358581
144.24868,44.14948,-8.92939,-9.8799,15.16236494672754,14.38329281884204,0.9505099999999995,0.7790721278854988,24.09175494672754,24.26319281884204
143.61754,44.39092,-9.033389999999999,-9.7989,15.109877581641603,14.465493372417725,0.7655100000000008,0.6443842092238778,24.143267581641602,24.264393372417725
144.69002,44.58102,-9.03539,-9.9089,15.049359696847167,14.36581589055957,0.8735099999999996,0.6835438062875969,24.08474969684717,24.27471589055957
143.96349,44.4066,-9.011389999999999,-9.7049,15.108437888757326,14.554820610217284,0.6935100000000016,0.5536172785400417,24.119827888757325,24.259720610217286
144.66938,44.39423,-8.947389999999999,-9.7599,15.078103000094242,14.500244989668456,0.8125100000000014,0.5778580104257856,24.02549300009424,24.260144989668454
143.46776,44.24025,-9.005389999999998,-9.8699,15.094359773141113,14.410815966853516,0.864510000000001,0.6835438062875969,24.099749773141113,24.280715966853514
144.89564,43.39643,-8.979389999999999,-9.809899999999999,15.090068496900392,14.43193338002881,0.8305100000000003,0.6581351168715823,24.06945849690039,24.241833380028808
144.92642,43.85333,-8.92039,-9.8599,15.148336265461184,14.397963863424193,0.9395100000000003,0.7503724020369908,24.068726265461184,24.25786386342419
144.53439,44.82417,-9.004389999999999,-9.8349,15.04882369797217,14.425580132520263,0.8305100000000003,0.6232435654519062,24.05321369797217,24.260480132520264
144.72079,43.51079,-8.969389999999999,-9.8509,15.07402174750343,14.387300668759272,0.8815100000000005,0.6867210787441582,24.043411747503427,24.23820066875927
144.64074,44.67167,-8.883389999999999,-9.9339,15.094240124133545,14.326864175604126,1.050510000000001,0.7673759485294198,23.977630124133544,24.260764175604123
143.91946,44.53412,-8.96539,-9.7689,15.100302338400637,14.48762088737927,0.8035100000000011,0.6126814510213663,24.065692338400638,24.25652088737927
143.72375,44.72353,-8.99039,-9.735899999999999,15.090347321341804,14.517762157047603,0.7455099999999995,0.5725851642942015,24.080737321341804,24.2536621570476
143.34929,44.4362,-8.928389999999998,-9.7549,15.195696932623294,14.515330977047729,0.8265100000000007,0.6803659555755655,24.124086932623293,24.270230977047728
144.25075,43.39813,-8.86239,-9.9429,15.170965007043458,14.325858122241211,1.0805100000000003,0.8451068848022469,24.033355007043458,24.26875812224121
144.25271,43.13991,-8.82739,-9.7399,15.197535806490238,14.549979651533933,0.912510000000001,0.6475561549563054,24.024925806490238,24.289879651533933
145.29313,43.98062,-8.918389999999999,-9.6389,15.1567397416233,14.596801897376826,0.7205100000000009,0.5599378442464733,24.0751297416233,24.235701897376828
143.66387,43.89025,-8.91939,-9.8499,15.256251246497559,14.479306036449707,0.93051,0.7769452100478524,24.17564124649756,24.329206036449705
144.66707,43.54328,-8.969389999999999,-9.9409,15.155581891992188,14.326468373309327,0.9715100000000003,0.8291135186828615,24.12497189199219,24.267368373309324
143.30844,43.6205,-8.899389999999999,-10.4279,15.29712301979639,13.860334627339356,1.5285100000000007,1.436788392457034,24.196513019796388,24.288234627339357
144.19981,43.76364,-8.85339,-10.0409,15.172218312170415,14.225571340130614,1.1875100000000014,0.946646972039801,24.025608312170412,24.266471340130614
145.24582,44.61568,-8.880389999999998,-9.9149,15.09555545116309,14.350494010563475,1.034510000000001,0.7450614405996152,23.97594545116309,24.265394010563476
144.94612,44.16998,-8.88739,-9.6359,15.120242348986576,14.591891059240842,0.7485099999999996,0.5283512897457339,24.007632348986576,24.227791059240843
143.85112,43.78175,-8.84639,-10.4249,15.362775559198242,13.860328467959473,1.5785099999999996,1.5024470912387695,24.20916555919824,24.28522846795947
144.05282,43.41428,-8.838389999999999,-9.6799,15.21561437804834,14.596596234285157,0.8415100000000013,0.6190181437631832,24.05400437804834,24.276496234285155
145.51472,43.90665,-8.83339,-9.9069,15.194319083987793,14.342812439054688,1.0735100000000006,0.8515066449331048,24.027709083987794,24.24971243905469
144.53149,43.56262,-8.802389999999999,-9.8499,15.20418584908545,14.400638845019044,1.0475100000000008,0.8035470040664059,24.00657584908545,24.250538845019044
144.62019,44.94681,-8.925389999999998,-9.6099,15.165748744560304,14.647917375766724,0.6845100000000013,0.5178313687935798,24.091138744560304,24.257817375766724
143.76359,44.2251,-8.80139,-9.5869,15.208493629651857,14.64328581990918,0.7855100000000004,0.5652078097426774,24.009883629651856,24.23018581990918
143.68325,43.234,-8.85239,-9.7089,15.245604875738282,14.57688599673169,0.8565100000000001,0.6687188790065921,24.09799487573828,24.28578599673169
145.07876,43.54874,-8.92239,-9.6769,15.146715857690433,14.556201740649414,0.7545099999999998,0.5905141170410193,24.06910585769043,24.233101740649413
144.13181,44.73314,-8.863389999999999,-9.8159,15.092196488211922,14.441465938175535,0.9525100000000002,0.6507305500363874,23.95558648821192,24.257365938175532
144.43987,44.47797,-8.79139,-9.6779,15.174783415700439,14.57266028647351,0.8865099999999995,0.6021231292269285,23.96617341570044,24.250560286473508
143.47821,44.18604,-8.75039,-9.8039,15.261417948553468,14.453611101712035,1.053510000000001,0.8078068468414337,24.011807948553468,24.257511101712034
144.58883,44.285,-8.82739,-9.6119,15.22651209167823,14.640216438749507,0.7845100000000009,0.5862956529287242,24.053902091678232,24.252116438749507
143.90284,44.69154,-8.86239,-9.8779,15.185070760900635,14.383652882489137,1.0155100000000008,0.8014178784114971,24.047460760900634,24.261552882489138
145.17076,44.284,-8.80439,-9.9389,15.237931068016113,14.322326694690673,1.1345100000000006,0.91560437332544,24.042321068016115,24.261226694690674
145.00057,44.50191,-8.88539,-9.6939,15.128306382391601,14.546230437649413,0.8085100000000001,0.5820759447421882,24.0136963823916,24.240130437649412
143.66777,43.40173,-8.83739,-9.745899999999999,15.322397515225587,14.52417347291699,0.9085099999999997,0.7982240423085969,24.159787515225588,24.27007347291699
144.4503,43.75095,-8.80739,-9.6159,15.22374969482422,14.61212469482422,0.8085100000000001,0.6116250000000001,24.03113969482422,24.22802469482422
144.31821,44.69059,-8.85839,-9.6279,15.304035831632325,14.62684628477588,0.7695100000000004,0.6771895468564448,24.162425831632326,24.25474628477588
145.36892,44.20332,-8.847389999999999,-9.7099,15.62802775539551,14.676025482348631,0.8625100000000003,0.9520022730468778,24.475417755395508,24.385925482348632
144.00345,43.87932,-8.79139,-9.7789,15.308115301422367,14.487526348922607,0.9875100000000003,0.8205889524997598,24.09950530142237,24.266426348922607
143.39184,44.30547,-8.85639,-9.8999,15.314053163944337,14.396309393674805,1.0435100000000013,0.9177437702695315,24.170443163944334,24.296209393674808
144.7015,43.32114,-8.82139,-9.594899999999999,15.253128204300781,14.65417183687549,0.7735099999999999,0.5989563674252913,24.07451820430078,24.249071836875487
144.10896,43.86826,-8.816389999999998,-9.5379,15.244989000494142,14.690317912014894,0.7215100000000021,0.5546710884792478,24.061379000494142,24.228217912014895
143.42579,43.76809,-8.80439,-9.530899999999999,15.27198847406592,14.717317385586671,0.7265099999999993,0.5546710884792478,24.07637847406592,24.24821738558667
144.39749,44.46818,-8.809389999999999,-9.9909,15.311238977540532,14.271224047606687,1.1815100000000012,1.0400149299338448,24.12062897754053,24.262124047606687
143.53399,43.22656,-8.86239,-9.793899999999999,15.310594658683112,14.527267104709958,0.9315099999999994,0.7833275539731535,24.172984658683113,24.321167104709957
143.20827,43.74664,-8.793389999999999,-9.453899999999999,15.397000886751469,14.821251555525633,0.6605100000000004,0.5757493312258362,24.190390886751466,24.275151555525632
144.45912,43.72981,-8.80739,-9.5369,15.319376747086427,14.69507620241504,0.7295099999999994,0.624300544671387,24.126766747086428,24.23197620241504
144.89653,44.74157,-8.85539,-9.8519,15.257051194022468,14.419410037601804,0.9965100000000007,0.8376411564206645,24.112441194022466,24.271310037601804
145.23516,44.14857,-8.93239,-9.6859,15.212497022315917,14.545895077861816,0.7535100000000003,0.6666019444541007,24.144887022315917,24.23179507786182
144.43886,43.78845,-8.79539,-9.9489,15.309948606563966,14.291429463350099,1.1535100000000007,1.018519143213867,24.105338606563965,24.2403294633501
143.81536,44.33484,-8.69839,-9.6439,15.341111609553467,14.594987667513305,0.9455100000000005,0.7461239420401622,24.03950160955347,24.238887667513303
145.15035,44.64705,-8.78539,-9.7049,15.261558766394053,14.554700215801997,0.9195100000000007,0.7068585505920559,24.046948766394053,24.259600215801996
143.3121,43.64691,-8.745389999999999,-9.5569,15.344690745931642,14.71405034084033,0.811510000000002,0.6306404050913113,24.09008074593164,24.27095034084033
143.94673,43.91845,-8.70539,-9.7079,15.306892690731445,14.555457547151367,1.002510000000001,0.7514351435800783,24.012282690731446,24.263357547151365
145.5084,44.26841,-8.74039,-9.6759,15.250914326563478,14.566310803942383,0.9355100000000007,0.6846035226210958,23.99130432656348,24.242210803942385
144.4775,43.53093,-8.741389999999999,-9.5649,15.379820380833989,14.706866047070799,0.8235100000000006,0.6729543337631902,24.121210380833986,24.2717660470708
144.51214,43.78997,-8.793389999999999,-9.3509,15.411787999913578,14.861329854108154,0.5575100000000006,0.5504581458054236,24.205177999913577,24.212229854108152
142.91328,44.22938,-8.780389999999999,-10.1169,15.436571457632818,14.154486030216795,1.3365100000000005,1.282085427416023,24.216961457632816,24.271386030216796
144.44558,44.19394,-8.63539,-9.6349,15.270516118423096,14.613438508323853,0.9995100000000008,0.6570776100992433,23.905906118423097,24.248338508323855
143.56038,43.58338,-8.74639,-9.5639,15.36859018536158,14.690341210267208,0.8175100000000004,0.6782489750943714,24.11498018536158,24.25424121026721
145.42244,44.52239,-8.818389999999999,-9.5539,15.300614416195312,14.68159627243213,0.7355100000000014,0.6190181437631832,24.11900441619531,24.23549627243213
144.4336,43.45223,-8.71739,-9.7139,15.357512205414066,14.557159325454588,0.9965100000000007,0.8003528799594779,24.074902205414066,24.271059325454587
143.42291,44.57478,-8.79239,-9.578899999999999,15.280408597391112,14.69622339753247,0.7865099999999998,0.5841851998586414,24.072798597391113,24.275123397532468
144.57547,43.23492,-8.74639,-9.4999,15.37054227866797,14.76314058857129,0.7535100000000003,0.6074016900966814,24.11693227866797,24.26304058857129
142.97906,43.78345,-8.735389999999999,-9.5739,15.324405432629646,14.709612949883907,0.8385100000000012,0.6147924827457398,24.059795432629645,24.283512949883907
145.17942,44.2929,-8.75339,-9.8809,15.376722065552734,14.345307344146242,1.127510000000001,1.0314147214064917,24.130112065552733,24.226207344146243
143.22813,43.97862,-8.75339,-9.6329,15.34912107981836,14.650742938331787,0.8795099999999998,0.6983781414865735,24.10251107981836,24.283642938331788
145.13064,44.77645,-8.79139,-9.6659,15.2197969581543,14.587041874316405,0.8745100000000008,0.6327550838378944,24.011186958154298,24.252941874316406
143.99615,44.48942,-8.68639,-9.6019,15.313749102054688,14.661961333066895,0.9155100000000012,0.6517877689877931,24.00013910205469,24.263861333066895
145.24932,44.15381,-8.684389999999999,-9.4849,15.35378331651831,14.751660187291382,0.8005100000000009,0.6021231292269285,24.03817331651831,24.23656018729138
144.82381,43.68077,-8.69239,-9.4879,15.401877398536135,14.757493189312257,0.7955100000000002,0.6443842092238778,24.094267398536132,24.245393189312257
143.40529,43.97644,-8.69939,-9.5099,15.439143607859863,14.759836166498536,0.8105100000000007,0.6793074413613276,24.138533607859863,24.269736166498536
144.83301,43.94289,-8.713389999999999,-9.4619,15.352551435832764,14.775748291788208,0.7485100000000013,0.5768031440445558,24.065941435832762,24.237648291788208
145.35736,43.61654,-8.642389999999999,-9.6159,15.395342817846686,14.635408066479489,0.973510000000001,0.7599347513671972,24.037732817846685,24.25130806647949
144.35584,44.92294,-8.75639,-9.6519,15.33212236405909,14.633743211738766,0.8955099999999998,0.6983791523203244,24.088512364059092,24.285643211738766
142.94312,44.19922,-8.68839,-9.6379,15.3514584005918,14.656259115286375,0.9495100000000001,0.6951992853054261,24.0398484005918,24.294159115286377
145.50558,43.92735,-8.629389999999999,-9.4949,15.403089057836915,14.754474819226076,0.8655100000000004,0.6486142386108398,24.032479057836916,24.249374819226077
144.90214,44.41684,-8.79539,-8.8329,15.268909752774416,15.360172961747557,0.03751000000000104,-0.09126320897314066,24.064299752774417,24.193072961747557
144.81956,44.52703,-8.675389999999998,-9.4399,15.387305681341807,14.805230742397946,0.7645100000000014,0.5820749389438618,24.062695681341808,24.245130742397947
145.28644,43.6558,-8.56439,-9.4159,15.371337491494385,14.819826684245482,0.8515100000000011,0.5515108072489028,23.935727491494383,24.235726684245485
145.00336,43.86864,-8.649389999999999,-9.485899999999999,15.385560728302007,14.747520123367307,0.8365100000000005,0.6380406049346998,24.034950728302007,24.233420123367306
144.97052,44.3907,-8.68939,-9.7469,15.35061066396338,14.5119028284187,1.0575100000000006,0.83870783554468,24.04000066396338,24.258802828418702
143.63559,43.91019,-8.62239,-9.7079,15.468369651708985,14.553835414929198,1.085510000000001,0.9145342367797866,24.090759651708986,24.2617354149292
143.00581,43.82724,-8.65039,-9.3269,15.530593418211923,14.963278894379146,0.6765100000000004,0.5673145238327777,24.180983418211923,24.290178894379146
145.50422,44.37582,-8.725389999999999,-9.5939,15.362999159791508,14.647656116973144,0.8685100000000006,0.7153430428183647,24.088389159791507,24.241556116973143
144.43658,43.80742,-8.62539,-9.370899999999999,15.465232388952645,14.864164223919673,0.7455099999999995,0.6010681650329719,24.090622388952646,24.23506422391967
142.94919,44.29973,-8.559389999999999,-9.3889,15.466144732479007,14.89777577447705,0.8295100000000009,0.5683689580019564,24.025534732479006,24.28667577447705
143.86138,43.86526,-8.553389999999998,-9.6429,15.478555693811037,14.622781582263183,1.0895100000000006,0.8557741115478539,24.031945693811036,24.265681582263184
144.61762,44.05629,-8.626389999999999,-9.4009,15.414044384017586,14.847782236091792,0.7745100000000011,0.5662621479257943,24.040434384017587,24.248682236091792
144.35945,43.36084,-8.552389999999999,-10.1629,15.644668425526367,14.115909470098146,1.6105100000000014,1.5287589554282217,24.197058425526365,24.278809470098146
145.31875,44.08716,-8.616389999999999,-9.3749,15.448783583547119,14.84666045432019,0.7585100000000011,0.6021231292269285,24.065173583547118,24.22156045432019
144.96252,44.65565,-8.75339,-9.485899999999999,15.393585928780274,14.765059002467773,0.7325099999999996,0.6285269263125013,24.14697592878027,24.250959002467773
142.97545,43.8855,-8.616389999999999,-9.6949,15.514159619227051,14.577151616625489,1.0785100000000014,0.9370080026015621,24.13054961922705,24.27205161662549
145.37664,43.74236,-8.60839,-9.2799,15.491188972131349,14.953366050891113,0.6715099999999996,0.5378229212402363,24.099578972131347,24.23326605089111
143.52051,43.63122,-8.53539,-9.3319,15.50947425705567,14.913683212963864,0.7965099999999996,0.5957910440918059,24.04486425705567,24.245583212963865
143.72566,43.88425,-8.559389999999999,-9.4049,15.483877177283693,14.839492968059815,0.8455100000000009,0.6443842092238778,24.043267177283692,24.244392968059813
143.51637,43.4766,-8.62439,-9.3189,15.527247037474124,14.956769067017332,0.6945099999999993,0.5704779704567926,24.151637037474124,24.275669067017333
143.92678,43.36265,-8.521389999999998,-9.4439,15.565561620520022,14.810938977337647,0.9225100000000008,0.7546226431823744,24.08695162052002,24.25483897733765
144.13605,43.81743,-8.527389999999999,-9.4199,15.561110448303225,14.843645043640135,0.8925100000000015,0.7174654046630895,24.088500448303222,24.263545043640136
143.64858,44.47866,-8.568389999999999,-9.3079,15.50413743186499,14.95683899128186,0.739510000000001,0.5472984405831305,24.07252743186499,24.26473899128186
145.2937,44.19809,-8.552389999999999,-9.4339,15.517779574439453,14.806678656078613,0.8815100000000005,0.7111009183608399,24.070169574439454,24.24057865607861
145.65195,44.11289,-8.66739,-9.5639,15.669022543127197,14.982300454052856,0.896510000000001,0.6867220890743404,24.336412543127196,24.546200454052858
144.46144,43.71512,-8.546389999999999,-9.3809,15.547914257898928,14.863310735277832,0.8345100000000016,0.6846035226210958,24.094304257898926,24.244210735277832
145.51331,43.6715,-8.642389999999999,-9.559899999999999,15.639531933011721,14.696098382859375,0.91751,0.9434335501523456,24.28192193301172,24.255998382859374
145.12015,44.54889,-8.51539,-9.7519,15.562992566004395,14.47777203898877,1.236509999999999,1.0852205270156254,24.078382566004393,24.229672038988767
144.50542,44.84683,-8.572389999999999,-9.386899999999999,15.462646563624512,14.853133314562257,0.8145100000000003,0.609513249062255,24.03503656362451,24.240033314562254
144.89288,44.27132,-8.543389999999999,-9.2419,15.522089183807621,14.986371294021483,0.6985100000000006,0.5357178897861381,24.065479183807618,24.228271294021482
145.4735,43.84031,-8.54239,-9.8329,15.598633913756348,14.407606775879394,1.2905100000000012,1.1910271378769544,24.14102391375635,24.240506775879396
144.59741,43.50921,-8.850389999999999,-9.9129,15.140777505294436,14.175915366462892,1.0625100000000014,0.9648621388315437,23.991167505294435,24.088815366462892
143.76136,43.6257,-8.47139,-9.280899999999999,15.584438831226565,14.97914850812329,0.8095099999999995,0.6052903231032758,24.055828831226563,24.26004850812329
144.05137,44.32959,-8.41739,-9.2399,15.550487624888671,15.006348457453125,0.8225100000000012,0.5441391674355458,23.967877624888672,24.246248457453127
145.46722,43.99108,-8.643389999999998,-9.5079,15.44566960370996,14.736689459619628,0.864510000000001,0.7089801440903329,24.08905960370996,24.244589459619625
145.51814,43.76041,-8.444389999999999,-9.1959,15.56768691904297,15.019335960949705,0.7515100000000015,0.5483509580932644,24.01207691904297,24.215235960949705
144.62391,44.83424,-8.56739,-9.5579,15.530082871649414,14.682842925442383,0.9905100000000004,0.847239946207031,24.097472871649416,24.240742925442383
142.92158,44.2993,-8.505389999999998,-9.6189,15.51628705442407,14.674379910287964,1.1135100000000016,0.8419071441361066,24.021677054424067,24.293279910287964
144.49531,44.30913,-8.49039,-9.3909,15.606808861208746,14.828799709105102,0.9005100000000006,0.7780091521036443,24.097198861208746,24.2196997091051
143.23469,43.5173,-8.51039,-9.5219,15.617847026278323,14.77487301090869,1.0115100000000012,0.8429740153696326,24.12823702627832,24.29677301090869
144.12086,43.35736,-8.44639,-9.3779,15.56734949656519,14.874269545693235,0.9315100000000012,0.6930799508719563,24.01373949656519,24.252169545693235
144.43595,44.9115,-8.597389999999999,-9.495899999999999,15.528231311380864,14.770420736521483,0.8985099999999999,0.7578105748593806,24.12562131138086,24.266320736521482
143.9482,44.36209,-8.51039,-9.7119,15.685749855041504,14.540124855041503,1.2015100000000007,1.1456250000000008,24.1961398550415,24.252024855041505
142.92301,43.83389,-8.52339,-9.5609,15.590711844350341,14.723196713017701,1.037510000000001,0.8675151313326399,24.11410184435034,24.284096713017703
143.6078,43.20912,-8.45839,-9.3689,15.577711689844726,14.906875684313476,0.9105100000000004,0.6708360055312497,24.036101689844728,24.275775684313476
144.94427,43.4112,-8.584389999999999,-9.216899999999999,15.56428802631494,15.024359881648436,0.6325099999999999,0.5399281446665043,24.14867802631494,24.241259881648435
144.3815,44.43158,-8.43239,-9.0609,15.702611876454101,15.198449429052001,0.6285100000000003,0.5041624474021003,24.1350018764541,24.259349429052
144.30677,43.10726,-8.35439,-10.0089,15.835246722225099,14.326224779604004,1.6545100000000001,1.5090219426210947,24.1896367222251,24.335124779604005
145.50884,44.30221,-8.56139,-9.4179,15.595239043902838,14.827864109182613,0.8565100000000001,0.767374934720225,24.15662904390284,24.245764109182613
143.96434,43.30698,-8.52239,-9.4369,15.55344432947412,14.839161383999512,0.9145099999999999,0.7142829454746078,24.07583432947412,24.27606138399951
143.58517,43.5983,-8.431389999999999,-9.2889,15.73992944675684,15.114571874827147,0.8575100000000013,0.6253575719296922,24.17131944675684,24.403471874827147
145.05289,43.90457,-8.472389999999999,-9.200899999999999,15.563695781225587,14.994272341015625,0.72851,0.5694234402099614,24.036085781225587,24.195172341015624
144.43259,43.85687,-8.44639,-9.3039,15.670110654296877,14.952645249633788,0.8575100000000013,0.7174654046630895,24.11650065429688,24.25654524963379
144.09396,43.92492,-8.38739,-9.6089,15.689019986692875,14.636097958771485,1.2215100000000003,1.0529220279213902,24.076409986692873,24.244997958771485
144.25957,43.80547,-8.383389999999999,-9.3859,15.658808906985113,14.880799754881469,1.002510000000001,0.7780091521036443,24.042198906985114,24.26669975488147
143.15219,43.51952,-8.36939,-9.1969,15.729409548763186,15.07444781732373,0.8275100000000002,0.6549617314394567,24.098799548763186,24.27134781732373
145.0758,43.76862,-8.44939,-9.1199,15.604222944799812,15.108468186108396,0.6705100000000002,0.4957547586914153,24.05361294479981,24.228368186108398
144.20289,43.52254,-8.40639,-9.187899999999999,15.673585661751465,15.045058735438964,0.781509999999999,0.6285269263125013,24.079975661751465,24.232958735438963
144.93498,44.54447,-8.546389999999999,-9.312899999999999,15.6361149652732,14.928194630705686,0.7665100000000002,0.7079203345675129,24.182504965273196,24.241094630705685
143.69872,44.71557,-8.45239,-9.2529,15.607198792227544,14.996629188175778,0.8005100000000009,0.6105696040517667,24.059588792227544,24.249529188175778
144.96028,44.36456,-8.377389999999998,-9.1999,15.68969101296045,15.059050607869139,0.8225100000000012,0.6306404050913113,24.06708101296045,24.25895060786914
143.65246,44.24041,-8.49639,-9.2119,15.589088987037597,15.032311139263184,0.7155100000000001,0.5567778477744127,24.085478987037597,24.244211139263186
144.58312,43.4453,-8.44939,-9.3659,15.745711577321533,14.878196445988893,0.9165100000000006,0.8675151313326399,24.19510157732153,24.244096445988895
145.36026,44.01831,-8.39739,-9.2759,15.662122287765145,14.96374313544482,0.8785100000000003,0.6983791523203244,24.059512287765145,24.239643135444823
144.61111,43.27826,-8.409389999999998,-9.0249,15.784044269576668,15.217782121650874,0.6155100000000022,0.5662621479257943,24.193434269576667,24.242682121650873
144.43131,44.55117,-8.393389999999998,-9.3839,15.636035993980476,14.85377363661572,0.9905100000000022,0.7822623573647558,24.029425993980475,24.23767363661572
144.19834,43.69129,-8.456389999999999,-9.4149,15.721430335064943,14.841100841989014,0.9585100000000004,0.8803294930759282,24.177820335064943,24.256000841989014
145.63192,44.11626,-8.49639,-9.3809,15.599108439308838,14.872094076701782,0.8845100000000006,0.727014362607056,24.095498439308837,24.252994076701782
145.18479,43.64435,-8.40339,-9.4679,15.711722157937256,14.77364301038684,1.0645100000000003,0.9380791475504164,24.115112157937254,24.24154301038684
144.41428,44.51983,-8.447389999999999,-9.5609,15.744020830931156,14.69109777697827,1.1135100000000016,1.0529230539528864,24.191410830931154,24.25199777697827
143.77362,44.09647,-8.41339,-9.2159,15.683643104148926,15.033970733844725,0.8025099999999998,0.6496723703042004,24.097033104148927,24.249870733844723
143.59891,44.46932,-8.46139,-9.1199,15.65145444414673,15.139933124911499,0.6585099999999997,0.5115213192352304,24.11284444414673,24.2598331249115
144.67082,43.34545,-8.393389999999998,-9.5289,15.760063861300296,14.714671728407469,1.1355100000000018,1.045392132892827,24.153453861300292,24.243571728407467
144.35342,43.6847,-8.425389999999998,-9.3829,15.90236884020362,14.860203378207515,0.957510000000001,1.0421654619961043,24.327758840203618,24.243103378207515
144.64747,44.21653,-8.19739,-8.9659,15.79179106212793,15.262388118380615,0.7685099999999991,0.5294029437473142,23.98918106212793,24.228288118380615
143.57253,44.26073,-8.334389999999999,-9.1859,15.668063021626223,15.08071307613147,0.8515100000000011,0.5873499454947524,24.002453021626224,24.26661307613147
144.99479,43.55347,-8.40339,-9.1279,15.676237992781738,15.126833464851806,0.7245100000000004,0.5494045279299318,24.079627992781738,24.254733464851807
144.06076,43.37153,-8.38539,-9.1269,15.743127975418945,15.144171607993654,0.7415099999999999,0.5989563674252913,24.128517975418944,24.271071607993655
143.60421,44.13647,-8.43039,-9.1589,15.690541447186042,15.083140763986325,0.72851,0.6074006831997174,24.12093144718604,24.242040763986324
144.20327,44.4827,-8.389389999999999,-9.0929,15.749481399827637,15.123067760321778,0.7035100000000014,0.6264136395058593,24.138871399827636,24.215967760321778
144.29968,43.68023,-8.38139,-9.4119,15.842531039283203,14.864802122570312,1.0305099999999996,0.9777289167128913,24.223921039283205,24.276702122570313
143.92662,44.79531,-8.42339,-9.2919,15.649143646006836,14.969836204645508,0.8685100000000006,0.6793074413613276,24.072533646006836,24.26173620464551
143.76957,44.02057,-8.32139,-9.0429,15.74818894161377,15.210366020373534,0.7215100000000003,0.5378229212402363,24.06957894161377,24.253266020373534
144.62864,43.36583,-8.39039,-9.2479,15.786397263455568,14.98817322114697,0.8575099999999996,0.7982240423085969,24.176787263455566,24.23607322114697
144.55628,44.3533,-8.334389999999999,-9.2289,15.810534107389161,15.000597558884765,0.8945100000000004,0.8099365485043961,24.14492410738916,24.229497558884766
144.09769,44.28983,-8.46739,-9.1649,15.921643020225586,15.271970649921386,0.6975099999999994,0.6496723703042004,24.389033020225586,24.436870649921385
145.3395,44.50126,-8.34339,-9.4599,15.802156886678713,14.77181748790454,1.11651,1.0303393987741725,24.145546886678712,24.23171748790454
144.55572,44.82294,-8.473389999999998,-9.2269,15.64890119142481,15.014033252859372,0.7535100000000021,0.6348679385654385,24.122291191424807,24.24093325285937
145.5346,43.67788,-8.31439,-9.2429,15.693004367424074,14.987205530368774,0.9285100000000011,0.7057988370552994,24.007394367424073,24.230105530368775
142.92813,44.08224,-8.370389999999999,-9.5289,15.818992131128907,14.733771604113281,1.1585100000000015,1.0852205270156254,24.189382131128905,24.26267160411328
