id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass,is_variable
Auto_1002,1206.17,125.68,1206.17,125.56,142.93015,44.30743,09h31m43.24s,+44d18m26.7s,79.0,799.000,885.631,152.064,5.82,-7.368,0.186,16.314,0.190,1.0554,No
Auto_1003,4232.27,3140.46,4232.33,3140.48,145.16040,43.95764,09h40m38.50s,+43d57m27.5s,112.0,798.000,979.419,146.002,6.71,-7.477,0.162,16.204,0.166,1.0554,No
Auto_1004,3499.64,2954.20,3499.65,2954.18,144.77677,43.86950,09h39m06.42s,+43d52m10.2s,118.0,797.000,920.381,145.931,6.31,-7.410,0.172,16.272,0.176,1.0554,No
Auto_1005,1990.94,2721.16,1990.96,2721.14,144.03257,43.63544,09h36m07.82s,+43d38m07.6s,134.0,797.000,952.812,148.169,6.43,-7.448,0.169,16.234,0.173,1.0554,No
Auto_1006,3509.69,1373.33,3509.68,1373.35,144.33042,44.38530,09h37m19.30s,+44d23m07.1s,102.0,793.000,808.327,146.958,5.50,-7.269,0.197,16.413,0.201,1.0554,No
Auto_1007,2157.22,1331.96,2157.21,1331.97,143.70744,44.11891,09h34m49.79s,+44d07m08.1s,121.0,791.000,820.854,149.497,5.49,-7.286,0.198,16.396,0.201,1.0554,No
Auto_1008,4105.15,862.01,4105.20,862.00,144.45413,44.67323,09h37m48.99s,+44d40m23.6s,95.0,791.000,924.493,147.368,6.27,-7.415,0.173,16.267,0.177,1.0554,No
Auto_1009,2549.83,3609.77,2549.80,3609.78,144.53480,43.46253,09h38m08.35s,+43d27m45.1s,116.0,787.000,737.782,146.470,5.04,-7.170,0.216,16.512,0.219,1.0554,No
Auto_1010,1949.85,1841.98,1949.82,1842.00,143.76178,43.91111,09h35m02.83s,+43d54m40.0s,128.0,785.000,839.230,148.862,5.64,-7.310,0.193,16.372,0.196,1.0554,No
Auto_1011,41.91,1995.83,41.91,1995.92,142.96001,43.46355,09h31m50.40s,+43d27m48.8s,74.0,782.000,830.378,151.267,5.49,-7.298,0.198,16.384,0.201,1.0554,No
Auto_1012,1036.15,1645.28,1036.18,1645.36,143.29731,43.78407,09h33m11.36s,+43d47m02.6s,89.0,780.000,1063.250,147.653,7.20,-7.567,0.151,16.115,0.155,1.0554,No
Auto_1013,3940.45,1214.95,3940.42,1214.97,144.48072,44.52505,09h37m55.37s,+44d31m30.2s,109.0,779.000,816.469,148.628,5.49,-7.280,0.198,16.402,0.201,1.0554,No
Auto_1014,5403.10,2248.08,5403.10,2248.09,145.44188,44.48486,09h41m46.05s,+44d29m05.5s,94.0,777.000,984.465,147.710,6.66,-7.483,0.163,16.199,0.167,1.0554,No
Auto_1015,4409.14,1065.28,4409.12,1065.41,144.65143,44.66935,09h38m36.34s,+44d40m09.7s,87.0,777.000,843.010,146.728,5.75,-7.315,0.189,16.367,0.193,1.0554,No
Auto_1016,1864.50,3811.93,1864.55,3811.89,144.28603,43.25677,09h37m08.65s,+43d15m24.4s,101.0,777.000,896.576,147.226,6.09,-7.381,0.178,16.300,0.182,1.0554,No
Auto_1017,1815.64,1339.11,1815.66,1339.10,143.55627,44.04545,09h34m13.50s,+44d02m43.6s,102.0,772.000,940.685,149.634,6.29,-7.434,0.173,16.248,0.177,1.0554,No
Auto_1018,3857.71,430.52,3857.69,430.55,144.21643,44.76213,09h36m51.94s,+44d45m43.7s,84.0,772.000,913.871,150.528,6.07,-7.402,0.179,16.280,0.183,1.0554,No
Auto_1019,6012.31,3433.86,6012.31,3433.88,146.04925,44.21805,09h44m11.82s,+44d13m05.0s,102.0,772.000,849.697,148.769,5.71,-7.323,0.190,16.359,0.194,1.0554,No
Auto_1020,4288.93,3963.57,4288.92,3963.61,145.41537,43.70053,09h41m39.69s,+43d42m01.9s,99.0,770.000,860.658,146.909,5.86,-7.337,0.185,16.345,0.189,1.0554,No
Auto_1021,4854.70,1639.84,4854.71,1639.82,145.01932,44.57293,09h40m04.64s,+44d34m22.5s,91.0,762.000,796.301,150.237,5.30,-7.253,0.205,16.429,0.208,1.0554,No
Auto_1022,989.67,1742.02,989.69,1742.01,143.30471,43.74324,09h33m13.13s,+43d44m35.7s,112.0,761.000,696.064,146.599,4.75,-7.107,0.229,16.575,0.232,1.0554,No
Auto_1023,2711.18,2971.75,2711.18,2971.79,144.42668,43.70251,09h37m42.40s,+43d42m09.0s,118.0,760.000,776.108,147.919,5.25,-7.225,0.207,16.457,0.210,1.0554,No
Auto_1024,2223.84,354.03,2223.82,354.00,143.45315,44.44792,09h33m48.76s,+44d26m52.5s,110.0,759.000,951.089,147.017,6.47,-7.446,0.168,16.236,0.172,1.0554,No
Auto_1025,32.42,2920.83,32.40,2920.85,143.22290,43.16533,09h32m53.50s,+43d09m55.2s,72.0,758.000,931.869,150.587,6.19,-7.423,0.175,16.258,0.179,1.0554,No
Auto_1026,541.23,450.67,541.15,450.68,142.72996,44.06309,09h30m55.19s,+44d03m47.1s,69.0,756.000,857.701,152.359,5.63,-7.333,0.193,16.349,0.196,1.0554,No
Auto_1027,3467.22,449.00,3467.23,449.03,144.04389,44.67571,09h36m10.53s,+44d40m32.6s,87.0,754.000,855.063,148.125,5.77,-7.330,0.188,16.352,0.192,1.0554,No
Auto_1028,5531.42,2041.06,5531.43,2041.10,145.44213,44.57817,09h41m46.11s,+44d34m41.4s,93.0,752.000,949.756,148.404,6.40,-7.444,0.170,16.238,0.174,1.0554,No
Auto_1029,3639.24,3794.15,3639.30,3794.19,145.07554,43.62448,09h40m18.13s,+43d37m28.1s,106.0,751.000,1082.291,147.908,7.32,-7.586,0.148,16.096,0.153,1.0554,No
Auto_1030,1038.87,2711.07,1038.86,2711.07,143.60595,43.44163,09h34m25.43s,+43d26m29.9s,115.0,750.000,825.634,147.954,5.58,-7.292,0.195,16.390,0.198,1.0554,No
Auto_1031,2469.50,2116.68,2469.40,2116.74,144.07402,43.92993,09h36m17.76s,+43d55m47.8s,116.0,749.000,920.992,152.035,6.06,-7.411,0.179,16.271,0.183,1.0554,No
Auto_1032,5960.33,2466.28,5960.32,2466.28,145.75731,44.52467,09h43m01.75s,+44d31m28.8s,68.0,748.000,905.941,145.776,6.21,-7.393,0.175,16.289,0.179,1.0554,No
Auto_1033,662.60,273.81,662.55,273.69,142.73191,44.14526,09h30m55.66s,+44d08m42.9s,100.0,747.000,1098.637,150.465,7.30,-7.602,0.149,16.080,0.153,1.0554,No
Auto_1034,3963.15,970.63,3963.12,970.68,144.42070,44.60894,09h37m40.97s,+44d36m32.2s,109.0,747.000,750.197,151.847,4.94,-7.188,0.220,16.494,0.223,1.0554,No
Auto_1035,2035.30,1625.74,2035.29,1625.74,143.73766,43.99871,09h34m57.04s,+43d59m55.3s,123.0,745.000,873.296,144.596,6.04,-7.353,0.180,16.329,0.184,1.0554,No
Auto_1036,3557.33,1669.03,3557.32,1669.03,144.43699,44.29913,09h37m44.88s,+44d17m56.9s,120.0,742.000,1068.704,147.419,7.25,-7.572,0.150,16.110,0.154,1.0554,No
Auto_1037,3613.26,1005.40,3613.24,1005.39,144.27143,44.52585,09h37m05.14s,+44d31m33.1s,129.0,741.000,674.843,146.815,4.60,-7.073,0.236,16.609,0.239,1.0554,No
Auto_1038,5702.86,1333.68,5702.92,1333.70,145.32025,44.84325,09h41m16.86s,+44d50m35.7s,89.0,741.000,880.910,148.289,5.94,-7.362,0.183,16.320,0.187,1.0554,No
Auto_1039,4527.63,3306.87,4527.63,3306.88,145.34068,43.96297,09h41m21.76s,+43d57m46.7s,94.0,740.000,727.061,146.755,4.95,-7.154,0.219,16.528,0.222,1.0554,No
Auto_1040,4182.63,107.62,4182.67,107.66,144.27114,44.93313,09h37m05.07s,+44d55m59.3s,84.0,740.000,944.019,148.201,6.37,-7.437,0.170,16.244,0.175,1.0554,No
Auto_1041,3175.61,1363.58,3175.57,1363.61,144.17611,44.31968,09h36m42.27s,+44d19m10.8s,119.0,740.000,856.724,149.919,5.71,-7.332,0.190,16.350,0.194,1.0554,No
Auto_1042,5673.25,3668.16,5673.29,3668.15,145.95989,44.07405,09h43m50.37s,+44d04m26.6s,89.0,738.000,988.053,146.309,6.75,-7.487,0.161,16.195,0.165,1.0554,No
Auto_1043,4771.10,75.74,4771.15,75.72,144.53151,45.06358,09h38m07.56s,+45d03m48.9s,96.0,735.000,814.304,151.260,5.38,-7.277,0.202,16.405,0.205,1.0554,No
Auto_1044,2803.82,1105.60,2803.77,1105.57,143.93336,44.32630,09h35m44.01s,+44d19m34.7s,90.0,735.000,730.631,148.215,4.93,-7.159,0.220,16.523,0.223,1.0554,No
Auto_1045,5109.10,2681.50,5109.08,2681.55,145.42970,44.28426,09h41m43.13s,+44d17m03.3s,103.0,733.000,964.298,146.878,6.57,-7.461,0.165,16.221,0.170,1.0554,No
Auto_1046,2656.69,1997.20,2656.62,1997.26,144.12397,44.00730,09h36m29.75s,+44d00m26.3s,109.0,733.000,838.269,148.849,5.63,-7.308,0.193,16.373,0.196,1.0554,No
Auto_1047,16.51,1616.29,16.47,1616.31,142.83872,43.57971,09h31m21.29s,+43d34m47.0s,69.0,732.000,770.054,151.931,5.07,-7.216,0.214,16.466,0.217,1.0554,No
Auto_1048,1079.58,941.87,1079.58,941.87,143.11220,44.01917,09h32m26.93s,+44d01m09.0s,89.0,732.000,764.052,149.104,5.12,-7.208,0.212,16.474,0.215,1.0554,No
Auto_1049,1941.89,2926.55,1941.85,2926.57,144.06929,43.55889,09h36m16.63s,+43d33m32.0s,117.0,730.000,714.188,149.389,4.78,-7.135,0.227,16.547,0.230,1.0554,No
Auto_1050,6172.01,3292.90,6171.88,3292.94,146.08298,44.29583,09h44m19.92s,+44d17m45.0s,89.0,729.000,905.218,151.071,5.99,-7.392,0.181,16.290,0.185,1.0554,No
Auto_1051,740.25,1447.30,740.28,1447.35,143.10865,43.78572,09h32m26.08s,+43d47m08.6s,87.0,729.000,794.506,149.390,5.32,-7.250,0.204,16.432,0.208,1.0554,No
Auto_1052,5245.45,4006.16,5245.57,4006.25,145.85907,43.87827,09h43m26.18s,+43d52m41.8s,101.0,728.000,981.703,147.517,6.65,-7.480,0.163,16.202,0.167,1.0554,No
Auto_1053,1475.77,2271.77,1475.71,2271.76,143.67380,43.67390,09h34m41.71s,+43d40m26.0s,111.0,727.000,987.234,147.666,6.69,-7.486,0.162,16.196,0.167,1.0554,No
Auto_1054,5392.10,1644.01,5392.13,1644.02,145.26612,44.67983,09h41m03.87s,+44d40m47.4s,125.0,724.000,919.630,147.614,6.23,-7.409,0.174,16.273,0.178,1.0554,No
Auto_1055,3069.94,2783.78,3069.93,2783.78,144.53471,43.83709,09h38m08.33s,+43d50m13.5s,114.0,724.000,764.095,147.489,5.18,-7.208,0.210,16.474,0.213,1.0554,No
Auto_1056,3364.72,900.56,3364.72,900.60,144.12818,44.50860,09h36m30.76s,+44d30m31.0s,96.0,724.000,749.206,149.232,5.02,-7.187,0.216,16.495,0.220,1.0554,No
Auto_1057,4344.95,3451.81,4344.90,3451.82,145.29845,43.87881,09h41m11.63s,+43d52m43.7s,89.0,721.000,842.069,149.460,5.63,-7.313,0.193,16.368,0.196,1.0554,No
Auto_1058,1882.10,1781.62,1882.08,1781.65,143.71402,43.91652,09h34m51.37s,+43d54m59.5s,106.0,720.000,824.077,147.302,5.59,-7.290,0.194,16.392,0.198,1.0554,No
Auto_1059,5368.54,81.81,5368.67,81.80,144.80774,45.18259,09h39m13.86s,+45d10m57.3s,74.0,720.000,823.735,149.906,5.49,-7.289,0.198,16.392,0.201,1.0554,No
Auto_1060,3420.20,2422.19,3420.21,2422.23,144.59004,44.02632,09h38m21.61s,+44d01m34.8s,129.0,719.000,743.375,148.475,5.01,-7.178,0.217,16.504,0.220,1.0554,No
Auto_1061,963.55,2466.23,963.59,2466.10,143.50222,43.50480,09h34m00.53s,+43d30m17.3s,79.0,717.000,769.676,149.160,5.16,-7.216,0.210,16.466,0.214,1.0554,No
Auto_1062,5759.62,2994.65,5759.54,2994.73,145.81304,44.31180,09h43m15.13s,+44d18m42.5s,74.0,715.000,739.674,147.532,5.01,-7.173,0.217,16.509,0.220,1.0554,No
Auto_1063,216.34,2197.44,216.37,2197.47,143.09497,43.43543,09h32m22.79s,+43d26m07.5s,77.0,713.000,902.585,146.429,6.16,-7.389,0.176,16.293,0.180,1.0554,No
Auto_1064,5335.89,3989.95,5335.94,3989.95,145.89551,43.90160,09h43m34.92s,+43d54m05.7s,98.0,711.000,893.328,148.668,6.01,-7.378,0.181,16.304,0.185,1.0554,No
Auto_1065,768.79,694.19,768.78,694.17,142.90192,44.03320,09h31m36.46s,+44d01m59.5s,87.0,710.000,892.343,151.499,5.89,-7.376,0.184,16.306,0.188,1.0554,No
Auto_1066,48.48,3569.16,48.53,3569.29,143.41576,42.96108,09h33m39.78s,+42d57m39.9s,78.0,706.000,664.115,146.962,4.52,-7.056,0.240,16.626,0.243,1.0554,No
Auto_1067,3466.32,3959.34,3466.43,3959.43,145.04384,43.53567,09h40m10.52s,+43d32m08.4s,99.0,705.000,978.187,148.022,6.61,-7.476,0.164,16.206,0.169,1.0554,No
Auto_1068,1641.69,2707.28,1641.73,2707.22,143.87272,43.56774,09h35m29.45s,+43d34m03.9s,119.0,704.000,883.992,149.768,5.90,-7.366,0.184,16.316,0.188,1.0554,No
Auto_1069,3536.67,141.42,3536.63,141.42,143.98608,44.78930,09h35m56.66s,+44d47m21.5s,75.0,703.000,1002.491,148.774,6.74,-7.503,0.161,16.179,0.165,1.0554,No
Auto_1070,5532.15,1505.03,5532.22,1505.03,145.29075,44.75323,09h41m09.78s,+44d45m11.6s,97.0,701.000,755.683,150.039,5.04,-7.196,0.216,16.486,0.219,1.0554,Yes
Auto_1071,4184.12,3009.14,4184.11,3009.17,145.10174,43.99072,09h40m24.42s,+43d59m26.6s,94.0,700.000,812.967,147.513,5.51,-7.275,0.197,16.407,0.201,1.0554,No
Auto_1072,6047.10,1169.03,6047.08,1169.04,145.43132,44.96557,09h41m43.52s,+44d57m56.1s,79.0,699.000,852.864,149.364,5.71,-7.327,0.190,16.355,0.194,1.0554,No
Auto_1073,4990.03,3795.31,4989.92,3795.42,145.68554,43.89622,09h42m44.53s,+43d53m46.4s,84.0,698.000,945.916,145.398,6.51,-7.440,0.167,16.242,0.171,1.0554,No
Auto_1074,3731.02,477.10,3731.02,477.10,144.17217,44.72102,09h36m41.32s,+44d43m15.7s,96.0,696.000,806.365,146.459,5.51,-7.266,0.197,16.416,0.201,1.0554,No
Auto_1075,905.66,3092.86,905.57,3092.95,143.65641,43.29114,09h34m37.54s,+43d17m28.1s,83.0,696.000,725.033,149.284,4.86,-7.151,0.224,16.531,0.227,1.0554,No
Auto_1076,316.48,3640.92,316.48,3640.96,143.55358,42.99340,09h34m12.86s,+42d59m36.2s,71.0,695.000,811.571,149.394,5.43,-7.273,0.200,16.409,0.203,1.0554,No
Auto_1077,4732.89,2845.06,4732.88,2845.07,145.30455,44.15515,09h41m13.09s,+44d09m18.6s,95.0,692.000,890.233,147.507,6.04,-7.374,0.180,16.308,0.184,1.0554,No
Auto_1078,120.45,1834.49,120.41,1834.55,142.94771,43.53166,09h31m47.45s,+43d31m54.0s,74.0,690.000,765.502,149.769,5.11,-7.210,0.212,16.472,0.216,1.0554,No
Auto_1079,6054.62,3639.22,6054.76,3639.21,146.12482,44.15910,09h44m29.96s,+44d09m32.8s,65.0,689.000,865.470,147.112,5.88,-7.343,0.185,16.339,0.188,1.0554,No
Auto_1080,1983.44,2222.50,1983.40,2222.48,143.88634,43.79513,09h35m32.72s,+43d47m42.5s,94.0,687.000,599.792,147.765,4.06,-6.945,0.267,16.737,0.270,1.0554,No
Auto_1081,4372.74,1193.56,4372.86,1193.51,144.67166,44.62028,09h38m41.20s,+44d37m13.0s,87.0,683.000,908.180,149.301,6.08,-7.395,0.178,16.286,0.182,1.0554,No
Auto_1082,1793.10,2457.96,1793.09,2457.95,143.86882,43.67961,09h35m28.52s,+43d40m46.6s,122.0,683.000,804.903,148.471,5.42,-7.264,0.200,16.417,0.204,1.0554,No
Auto_1083,5666.70,2848.93,5666.70,2848.91,145.73024,44.34102,09h42m55.26s,+44d20m27.7s,84.0,682.000,728.462,146.512,4.97,-7.156,0.218,16.526,0.222,1.0554,No
Auto_1084,5404.54,2366.02,5404.48,2366.08,145.47571,44.44661,09h41m54.17s,+44d26m47.8s,80.0,682.000,768.094,147.823,5.20,-7.214,0.209,16.468,0.212,1.0554,No
Auto_1085,667.04,2838.91,667.07,2838.87,143.47827,43.32336,09h33m54.78s,+43d19m24.1s,85.0,679.000,686.600,146.355,4.69,-7.092,0.231,16.590,0.234,1.0554,No
Auto_1086,371.40,1705.92,371.37,1705.97,143.02081,43.62544,09h32m04.99s,+43d37m31.6s,60.0,678.000,686.879,148.891,4.61,-7.092,0.235,16.590,0.238,1.0554,No
Auto_1087,504.58,439.81,504.51,439.90,142.71057,44.05882,09h30m50.54s,+44d03m31.7s,66.0,677.000,723.735,149.218,4.85,-7.149,0.224,16.533,0.227,1.0554,No
Auto_1088,1914.02,1927.25,1914.02,1927.25,143.77031,43.87613,09h35m04.88s,+43d52m34.1s,113.0,677.000,738.083,146.830,5.03,-7.170,0.216,16.512,0.219,1.0554,No
Auto_1089,2033.44,1543.05,2033.40,1543.10,143.71293,44.02502,09h34m51.10s,+44d01m30.1s,96.0,674.000,762.271,147.600,5.16,-7.205,0.210,16.477,0.214,1.0554,No
Auto_1090,3226.45,1639.70,3226.34,1639.76,144.27861,44.24066,09h37m06.87s,+44d14m26.4s,106.0,674.000,782.365,145.304,5.38,-7.234,0.202,16.448,0.205,1.0554,No
Auto_1091,752.07,1032.72,752.01,1032.70,142.99326,43.92120,09h31m58.38s,+43d55m16.3s,65.0,673.000,793.660,149.500,5.31,-7.249,0.205,16.433,0.208,1.0554,No
Auto_1092,2209.08,2268.51,2209.12,2268.52,144.00065,43.82695,09h36m00.16s,+43d49m37.0s,103.0,672.000,920.867,147.611,6.24,-7.410,0.174,16.271,0.178,1.0554,No
Auto_1093,1977.52,615.00,1977.45,615.07,143.41843,44.31247,09h33m40.42s,+44d18m44.9s,91.0,670.000,718.275,148.293,4.84,-7.141,0.224,16.541,0.227,1.0554,No
Auto_1094,3700.54,308.33,3700.58,308.29,144.10929,44.76926,09h36m26.23s,+44d46m09.3s,83.0,668.000,617.086,148.194,4.16,-6.976,0.261,16.706,0.263,1.0554,No
Auto_1095,3976.51,3713.82,3976.43,3713.89,145.20510,43.71893,09h40m49.22s,+43d43m08.1s,91.0,666.000,985.435,147.357,6.69,-7.484,0.162,16.198,0.167,1.0554,No
Auto_1096,3016.47,2766.29,3016.45,2766.32,144.50566,43.83181,09h38m01.36s,+43d49m54.5s,96.0,665.000,845.079,149.062,5.67,-7.317,0.192,16.365,0.195,1.0554,Yes
Auto_1097,4671.31,436.17,4671.35,436.32,144.59006,44.92671,09h38m21.61s,+44d55m36.1s,77.0,665.000,818.862,145.232,5.64,-7.283,0.193,16.399,0.196,1.0554,No
Auto_1098,3124.80,1100.94,3124.78,1100.96,144.07729,44.39423,09h36m18.55s,+44d23m39.2s,112.0,665.000,745.663,147.353,5.06,-7.181,0.215,16.500,0.218,1.0554,No
Auto_1099,2847.86,1192.80,2847.85,1192.83,143.97849,44.30723,09h35m54.84s,+44d18m26.0s,99.0,664.000,666.840,144.998,4.60,-7.060,0.236,16.622,0.239,1.0554,No
Auto_1100,2091.05,316.00,2091.02,316.03,143.38226,44.43236,09h33m31.74s,+44d25m56.5s,91.0,664.000,689.183,145.424,4.74,-7.096,0.229,16.586,0.232,1.0554,No
Auto_1101,3481.46,2453.11,3481.46,2453.15,144.62653,44.02880,09h38m30.37s,+44d01m43.7s,94.0,663.000,749.790,147.201,5.09,-7.187,0.213,16.495,0.216,1.0554,No
Auto_1102,6069.81,2709.26,6069.89,2709.31,145.87497,44.46685,09h43m29.99s,+44d28m00.6s,76.0,661.000,829.888,147.961,5.61,-7.298,0.194,16.384,0.197,1.0554,No
Auto_1103,6053.12,2491.81,6053.16,2491.84,145.80677,44.53473,09h43m13.63s,+44d32m05.0s,69.0,656.000,763.753,148.236,5.15,-7.207,0.211,16.474,0.214,1.0554,No
Auto_1104,358.91,1596.18,358.91,1596.15,142.98344,43.65800,09h31m56.03s,+43d39m28.8s,72.0,655.000,689.756,149.474,4.61,-7.097,0.235,16.585,0.238,1.0554,No
Auto_1105,3823.07,3124.74,3823.04,3124.73,144.97092,43.87980,09h39m53.02s,+43d52m47.3s,92.0,654.000,756.169,146.187,5.17,-7.197,0.210,16.485,0.213,1.0554,No
Auto_1106,6060.88,2082.21,6060.98,2082.24,145.69566,44.67026,09h42m46.96s,+44d40m13.0s,90.0,653.000,730.024,147.425,4.95,-7.158,0.219,16.524,0.222,1.0554,No
Auto_1107,5072.03,472.81,5072.12,472.76,144.78438,44.99613,09h39m08.25s,+44d59m46.1s,68.0,652.000,843.275,147.981,5.70,-7.315,0.191,16.367,0.194,1.0554,No
Auto_1108,103.82,1259.85,103.75,1259.83,142.77334,43.71208,09h31m05.60s,+43d42m43.5s,67.0,645.000,786.532,150.564,5.22,-7.239,0.208,16.443,0.211,1.0554,No
Auto_1109,1715.37,2752.32,1715.43,2752.39,143.91846,43.56843,09h35m40.43s,+43d34m06.4s,118.0,645.000,920.345,146.740,6.27,-7.410,0.173,16.272,0.177,1.0554,No
Auto_1110,2347.56,1132.21,2347.59,1132.25,143.73520,44.22299,09h34m56.45s,+44d13m22.7s,106.0,644.000,728.019,148.137,4.91,-7.155,0.221,16.526,0.224,1.0554,No
Auto_1111,1735.65,3176.59,1735.60,3176.53,144.04856,43.43555,09h36m11.65s,+43d26m08.0s,86.0,643.000,712.744,145.416,4.90,-7.132,0.222,16.550,0.225,1.0554,No
Auto_1112,1395.48,2698.33,1395.49,2698.34,143.76056,43.51966,09h35m02.54s,+43d31m10.8s,86.0,643.000,772.847,149.138,5.18,-7.220,0.210,16.462,0.213,1.0554,No
Auto_1113,510.24,3119.54,510.25,3119.62,143.48967,43.20071,09h33m57.52s,+43d12m02.5s,69.0,642.000,684.569,147.401,4.64,-7.089,0.234,16.593,0.237,1.0554,No
Auto_1114,3367.30,1980.88,3367.30,1980.89,144.44019,44.15888,09h37m45.65s,+44d09m32.0s,102.0,642.000,749.429,149.028,5.03,-7.187,0.216,16.495,0.219,1.0554,No
Auto_1115,5888.05,538.61,5888.08,538.64,145.17822,45.13885,09h40m42.77s,+45d08m19.8s,62.0,640.000,856.623,146.064,5.86,-7.332,0.185,16.350,0.189,1.0554,No
Auto_1116,365.32,1586.54,365.34,1586.49,142.98347,43.66243,09h31m56.03s,+43d39m44.8s,60.0,640.000,466.080,149.845,3.11,-6.671,0.349,17.011,0.351,1.0554,No
Auto_1117,939.02,3098.82,939.08,3098.85,143.67286,43.29612,09h34m41.49s,+43d17m46.0s,66.0,638.000,719.724,149.784,4.81,-7.143,0.226,16.539,0.229,1.0554,No
Auto_1118,2245.66,2320.23,2245.67,2320.25,144.03188,43.81778,09h36m07.65s,+43d49m04.0s,99.0,637.000,734.519,147.064,4.99,-7.165,0.217,16.517,0.221,1.0554,No
Auto_1119,2600.02,3320.12,2600.01,3320.15,144.47550,43.56672,09h37m54.12s,+43d34m00.2s,108.0,636.000,782.027,149.585,5.23,-7.233,0.208,16.449,0.211,1.0554,No
Auto_1120,1446.51,624.81,1446.51,624.77,143.18336,44.19802,09h32m44.01s,+44d11m52.9s,73.0,631.000,602.167,147.408,4.09,-6.949,0.266,16.733,0.268,1.0554,No
Auto_1121,3001.07,72.86,3001.06,72.81,143.72257,44.70041,09h34m53.42s,+44d42m01.5s,81.0,630.000,671.792,149.226,4.50,-7.068,0.241,16.614,0.244,1.0554,No
Auto_1122,4295.04,116.06,4295.06,116.06,144.32502,44.95343,09h37m18.01s,+44d57m12.4s,99.0,628.000,702.274,149.274,4.70,-7.116,0.231,16.566,0.234,1.0554,No
Auto_1123,5402.90,2351.51,5402.90,2351.50,145.47088,44.45102,09h41m53.01s,+44d27m03.7s,76.0,626.000,688.953,149.092,4.62,-7.095,0.235,16.586,0.238,1.0554,No
Auto_1124,4302.77,4045.04,4302.89,4045.06,145.44415,43.67673,09h41m46.60s,+43d40m36.2s,60.0,625.000,624.205,145.131,4.30,-6.988,0.252,16.694,0.255,1.0554,No
Auto_1125,3998.84,3482.54,3998.80,3482.59,145.15063,43.79884,09h40m36.15s,+43d47m55.8s,90.0,623.000,782.100,147.424,5.31,-7.233,0.205,16.449,0.208,1.0554,No
Auto_1126,2386.65,3185.01,2386.55,3185.09,144.34166,43.56675,09h37m22.00s,+43d34m00.3s,92.0,623.000,748.403,147.261,5.08,-7.185,0.214,16.497,0.217,1.0554,No
Auto_1127,1487.72,405.05,1487.69,405.05,143.13761,44.27720,09h32m33.03s,+44d16m37.9s,61.0,623.000,653.499,148.744,4.39,-7.038,0.247,16.644,0.250,1.0554,No
Auto_1128,3845.13,3743.44,3845.17,3743.46,145.15413,43.68270,09h40m36.99s,+43d40m57.7s,80.0,621.000,715.161,145.246,4.92,-7.136,0.221,16.546,0.224,1.0554,No
Auto_1129,521.43,3923.83,521.47,3923.63,143.72402,42.94490,09h34m53.76s,+42d56m41.6s,66.0,620.000,643.342,146.690,4.39,-7.021,0.248,16.661,0.250,1.0554,No
Auto_1130,816.33,410.11,816.21,410.28,142.83997,44.13416,09h31m21.59s,+44d08m03.0s,70.0,619.000,672.278,150.536,4.47,-7.069,0.243,16.613,0.246,1.0554,No
Auto_1131,3159.85,1857.44,3159.82,1857.50,144.31097,44.15632,09h37m14.63s,+44d09m22.7s,67.0,617.000,640.471,146.512,4.37,-7.016,0.248,16.666,0.251,1.0554,No
Auto_1132,3387.15,2373.74,3387.10,2373.76,144.56130,44.03530,09h38m14.71s,+44d02m07.1s,99.0,617.000,665.727,148.087,4.50,-7.058,0.242,16.624,0.244,1.0554,No
Auto_1133,5208.89,3795.55,5208.79,3795.59,145.78463,43.93988,09h43m08.31s,+43d56m23.6s,65.0,615.000,728.306,145.645,5.00,-7.156,0.217,16.526,0.220,1.0554,No
Auto_1134,1511.88,3444.98,1511.88,3444.96,144.02537,43.30281,09h36m06.09s,+43d18m10.1s,88.0,614.000,712.920,146.634,4.86,-7.133,0.223,16.549,0.226,1.0554,Yes
Auto_1135,4425.80,3852.96,4425.80,3852.94,145.44650,43.76417,09h41m47.16s,+43d45m51.0s,78.0,614.000,744.528,145.961,5.10,-7.180,0.213,16.502,0.216,1.0554,Yes
Auto_1136,3239.46,1463.07,3239.50,1463.09,144.23370,44.30060,09h36m56.09s,+44d18m02.2s,90.0,611.000,719.579,149.843,4.80,-7.143,0.226,16.539,0.229,1.0554,No
Auto_1137,2848.37,2474.02,2848.35,2474.00,144.34675,43.89219,09h37m23.22s,+43d53m31.9s,110.0,611.000,804.557,146.782,5.48,-7.264,0.198,16.418,0.202,1.0554,No
Auto_1138,559.56,1900.94,559.50,1901.05,143.16034,43.60227,09h32m38.48s,+43d36m08.2s,62.0,611.000,724.135,149.275,4.85,-7.150,0.224,16.532,0.227,1.0554,No
Auto_1139,5269.95,1981.20,5269.97,1981.21,145.30582,44.54530,09h41m13.40s,+44d32m43.1s,73.0,611.000,826.147,147.099,5.62,-7.293,0.193,16.389,0.197,1.0554,No
Auto_1140,5881.33,3052.70,5881.43,3052.71,145.88450,44.31698,09h43m32.28s,+44d19m01.1s,60.0,610.000,749.331,145.779,5.14,-7.187,0.211,16.495,0.215,1.0554,No
