id,ra_deg,dec_deg,V_mag,B_mag,raw_g,raw_r,raw_G,raw_BP,raw_RP
online_96,144.46132284,44.1746525,12.3821961560719,13.24971128740454,12.711999893188477,12.095999717712402,nan,nan,nan
online_97,144.48672514,44.2154368,17.455327332636223,18.535160749156265,17.88599967956543,17.07200050354004,nan,nan,nan
online_98,144.48325032,44.21905319,8.294028137636598,9.572856391047608,8.819000244140625,7.821000099182129,nan,nan,nan
online_99,144.50630254,44.20917014,17.681674831433106,19.06060939780274,18.253999710083008,17.163999557495117,nan,nan,nan
online_100,144.50112755,44.282214,17.79541930853564,18.456730261102553,18.027000427246094,17.604999542236328,nan,nan,nan
online_101,144.52201141,44.27176207,12.44673166810901,13.374105610620362,12.805000305175781,12.133000373840332,nan,nan,nan
online_102,144.31091692,44.15626749,16.023000143051142,16.767001155853286,16.29400062561035,15.793999671936035,nan,nan,nan
online_103,144.35547634,44.18189389,12.847414877109863,13.366297420157716,13.01099967956543,12.723999977111816,nan,nan,nan
online_104,144.37877358,44.18968721,17.28765268139355,18.089071575079114,17.586000442504883,17.031999588012695,nan,nan,nan
online_105,144.28340037,44.17696759,17.848999740600586,18.85999974060059,18.246999740600586,17.496999740600586,nan,nan,nan
online_106,144.29703437,44.20996959,17.864035096842766,19.252785336099628,18.44099998474121,17.341999053955078,nan,nan,nan
online_107,144.28092047,44.20124681,16.440824076052728,17.772917979486348,16.990999221801758,15.944000244140625,nan,nan,nan
online_108,144.24590049,44.19578947,17.998006102932617,18.639217789862304,18.219999313354492,17.816999435424805,nan,nan,nan
online_109,144.27851782,44.2404759,15.749008110854978,16.703154066375983,16.1200008392334,15.42300033569336,nan,nan,nan
online_110,144.27907368,44.24063274,15.418969300004392,16.484806364590828,15.843000411987305,15.041999816894531,nan,nan,nan
online_111,144.31382265,44.23356691,15.945608776258414,16.99745657315456,16.363000869750977,15.574999809265137,nan,nan,nan
online_112,144.33353854,44.22882377,14.173975568582275,14.922223644634766,14.446999549865723,13.942999839782715,nan,nan,nan
online_113,144.30999878,44.26163564,17.00774254095508,18.515669077635742,17.641000747680664,16.433000564575195,nan,nan,nan
online_114,144.31692159,44.24942107,13.91308474185486,14.795550464105224,14.25,13.619999885559082,nan,nan,nan
online_115,144.44319479,44.27138123,12.999624992535885,13.805302329686528,13.300000190734863,12.741999626159668,nan,nan,nan
online_116,144.3861704,44.24119186,16.24171373284131,17.17122812818946,16.60099983215332,15.927000045776367,nan,nan,nan
online_117,144.42968891,44.30064711,14.909104256769528,15.717976438243175,15.211000442504883,14.649999618530273,nan,nan,nan
online_118,144.43687636,44.29902235,15.882596486055176,16.50161462981836,16.0939998626709,15.711999893188477,nan,nan,nan
online_119,144.37946973,44.30907558,16.7791594475249,17.57951232748438,17.07699966430664,16.52400016784668,nan,nan,nan
